target_index,transform,representation,metric,bp,msp,difference_bp_minus_msp,relative_improvement_percent,msp_win
22,horizontal_flip,concat,cp_eq1_optimized,0.1741369366645813,0.16927167773246765,0.0048652589321136475,2.7939270239128313,1.0
23,horizontal_flip,concat,cp_eq1_optimized,0.22193729877471924,0.21239127218723297,0.009546026587486267,4.301226806014744,1.0
24,horizontal_flip,concat,cp_eq1_optimized,0.18721933662891388,0.1496889293193817,0.037530407309532166,20.04622384904635,1.0
25,horizontal_flip,concat,cp_eq1_optimized,0.20140638947486877,0.12323252856731415,0.07817386090755463,38.813992500928535,1.0
26,horizontal_flip,concat,cp_eq1_optimized,0.21715399622917175,0.18104234337806702,0.036111652851104736,16.629513376686052,1.0
27,horizontal_flip,concat,cp_eq1_optimized,0.18980412185192108,0.17135362327098846,0.018450498580932617,9.720810275779932,1.0
28,horizontal_flip,concat,cp_eq1_optimized,0.1949150115251541,0.17249952256679535,0.022415488958358765,11.500134742239187,1.0
29,horizontal_flip,concat,cp_eq1_optimized,0.21891778707504272,0.1982152909040451,0.02070249617099762,9.456744674568839,1.0
30,horizontal_flip,concat,cp_eq1_optimized,0.22393539547920227,0.20258736610412598,0.021348029375076294,9.533119732723822,1.0
31,horizontal_flip,concat,cp_eq1_optimized,0.17759934067726135,0.16566647589206696,0.011932864785194397,6.718980340592566,1.0
32,horizontal_flip,concat,cp_eq1_optimized,0.17052239179611206,0.16018614172935486,0.010336250066757202,6.061520694041928,1.0
33,horizontal_flip,concat,cp_eq1_optimized,0.2000773400068283,0.20213492214679718,-0.002057582139968872,-1.028393390220185,0.0
2,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3934963047504425,0.3069504499435425,0.08654585480690002,21.994070531759615,1.0
3,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3786570429801941,0.29014649987220764,0.08851054310798645,23.37485720881793,1.0
4,horizontal_flip,layer2_flat,bp_eq2_uniform,0.36253586411476135,0.29936662316322327,0.06316924095153809,17.424273624793027,1.0
5,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3308384418487549,0.22892792522907257,0.10191051661968231,30.803710732612927,1.0
6,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3356883227825165,0.2710168659687042,0.06467145681381226,19.265328110778082,1.0
7,horizontal_flip,layer2_flat,bp_eq2_uniform,0.38643762469291687,0.2996312975883484,0.08680632710456848,22.463218267973936,1.0
8,horizontal_flip,layer2_flat,bp_eq2_uniform,0.18853403627872467,0.20509637892246246,-0.016562342643737793,-8.784802452945172,0.0
9,horizontal_flip,layer2_flat,bp_eq2_uniform,0.42009592056274414,0.34457504749298096,0.07552087306976318,17.97705461372217,1.0
10,horizontal_flip,layer2_flat,bp_eq2_uniform,0.4512898623943329,0.3221370577812195,0.1291528046131134,28.61859203475187,1.0
11,horizontal_flip,layer2_flat,bp_eq2_uniform,0.22775274515151978,0.19523897767066956,0.03251376748085022,14.275905855306657,1.0
12,horizontal_flip,layer2_flat,bp_eq2_uniform,0.34507083892822266,0.27554869651794434,0.06952214241027832,20.147208795159298,1.0
13,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3969419300556183,0.31256628036499023,0.08437564969062805,21.256421481749996,1.0
14,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3503342568874359,0.3116368353366852,0.03869742155075073,11.045857146386329,1.0
15,horizontal_flip,layer2_flat,bp_eq2_uniform,0.22465024888515472,0.24977067112922668,-0.02512042224407196,-11.182013983346243,0.0
16,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3197351396083832,0.21944618225097656,0.10028895735740662,31.36626067435957,1.0
17,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3930240273475647,0.3073125183582306,0.0857115089893341,21.808210955336424,1.0
18,horizontal_flip,layer2_flat,bp_eq2_uniform,0.42083242535591125,0.3029508888721466,0.11788153648376465,28.011514650704115,1.0
19,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3566639721393585,0.2505471706390381,0.10611680150032043,29.75259902577436,1.0
20,horizontal_flip,layer2_flat,bp_eq2_uniform,0.2616463899612427,0.20199455320835114,0.05965183675289154,22.798646968337575,1.0
21,horizontal_flip,layer2_flat,bp_eq2_uniform,0.33719033002853394,0.27453628182411194,0.062654048204422,18.58121144782955,1.0
22,horizontal_flip,layer2_flat,bp_eq2_uniform,0.253173828125,0.2036290168762207,0.0495448112487793,19.56948378729011,1.0
23,horizontal_flip,layer2_flat,bp_eq2_uniform,0.36050811409950256,0.2970570921897888,0.06345102190971375,17.600442106006206,1.0
24,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3221237063407898,0.22874848544597626,0.09337522089481354,28.987379400054973,1.0
25,horizontal_flip,layer2_flat,bp_eq2_uniform,0.2383289784193039,0.13167060911655426,0.10665836930274963,44.75258107918911,1.0
26,horizontal_flip,layer2_flat,bp_eq2_uniform,0.2992110550403595,0.2030004858970642,0.09621056914329529,32.154750809590325,1.0
27,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3650916516780853,0.27683785557746887,0.08825379610061646,24.173052354040497,1.0
28,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3668341338634491,0.3079926669597626,0.05884146690368652,16.040346704875986,1.0
29,horizontal_flip,layer2_flat,bp_eq2_uniform,0.4241487979888916,0.3056827187538147,0.1184660792350769,27.930311201282766,1.0
30,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3484465479850769,0.29836195707321167,0.050084590911865234,14.373679751267474,1.0
31,horizontal_flip,layer2_flat,bp_eq2_uniform,0.40570068359375,0.31075772643089294,0.09494295716285706,23.402217694484968,1.0
32,horizontal_flip,layer2_flat,bp_eq2_uniform,0.2985394597053528,0.23216554522514343,0.06637391448020935,22.232878208292995,1.0
33,horizontal_flip,layer2_flat,bp_eq2_uniform,0.3421860635280609,0.2591572403907776,0.08302882313728333,24.264232821460865,1.0
2,horizontal_flip,layer2_flat,full_normalized_distance,0.8871260392418233,0.7835182830585927,0.10360775618323059,11.679034500177846,1.0
3,horizontal_flip,layer2_flat,full_normalized_distance,0.8702379478972335,0.7617696500546706,0.10846829784256296,12.464211438323458,1.0
4,horizontal_flip,layer2_flat,full_normalized_distance,0.85151143752126,0.7737785512189173,0.07773288630234276,9.128812940966597,1.0
5,horizontal_flip,layer2_flat,full_normalized_distance,0.813435236326476,0.6766504640197516,0.13678477230672437,16.815693026071102,1.0
