target_index,bp_poison_count,msp_poison_count,method,transform,representation,bp_eq2_uniform,full_normalized_distance,bp_delta_from_original,bp_ratio_to_original,cp_eq1_optimized,cp_delta_from_original,cp_ratio_to_original,cp_coefficient_entropy,cp_coefficients
26,10,10,BP,original,concat,0.313417911529541,0.7917296401291807,0.0,1.0,0.20807643234729767,0.0,1.0,2.3948564529418945,0.17490464 0.13508719 0.05649642 0.07785933 0.04053818 0.04389358 0.44479936 0.00000000 0.02642137 0.00000000
26,10,10,BP,rotate_-10,layer2_flat,0.3014175593852997,0.7764245737807371,0.002112269401550293,1.0070572404572533,0.1874970644712448,0.009586155414581299,1.053881774115798,2.318297863006592,0.19863285 0.16993116 0.11690547 0.00000000 0.03671452 0.10262635 0.37346771 0.00000000 0.00172194 0.00000000
26,10,10,BP,rotate_-10,layer3_flat,0.3584430515766144,0.8466912679089283,0.027149826288223267,1.0819510458280799,0.2347191721200943,0.016058802604675293,1.0734417610296294,2.3406553268432617,0.07169890 0.15855704 0.00000000 0.12075811 0.11222784 0.00000000 0.39800787 0.00000000 0.13875026 0.00000000
26,10,10,BP,rotate_-10,layer4_pooled,0.5041795969009399,1.0041708987029447,0.08711490035057068,1.2088762272877749,0.10466945171356201,0.029784321784973145,1.3977334594061332,1.3616936206817627,0.00000000 0.15849711 0.00000000 0.00000000 0.00000000 0.00000000 0.59749788 0.00000000 0.24400505 0.00000000
26,10,10,BP,rotate_-10,concat,0.3246162235736847,0.8057496181490683,0.011198312044143677,1.0357296492388006,0.2185419797897339,0.010465547442436218,1.0502966497662647,2.4395382404327393,0.16240039 0.15974164 0.04854344 0.06435008 0.05903224 0.04913805 0.42840442 0.00000000 0.02838973 0.00000000
26,10,10,BP,rotate_+10,layer2_flat,0.3312690556049347,0.8139644409984194,0.0319637656211853,1.1067931863911058,0.19659040868282318,0.018679499626159668,1.1049935595579772,2.285623550415039,0.17815882 0.22724964 0.07098696 0.02493973 0.00000000 0.11041220 0.37733379 0.00000000 0.01091885 0.00000000
26,10,10,BP,rotate_+10,layer3_flat,0.36148616671562195,0.8502777977997802,0.030192941427230835,1.0911366098743998,0.22587493062019348,0.007214561104774475,1.0329943698564579,2.129479169845581,0.00000000 0.16660276 0.00000000 0.16961446 0.05061802 0.03834499 0.46372828 0.00000000 0.11109148 0.00000000
26,10,10,BP,rotate_+10,layer4_pooled,0.5779415369033813,1.075120027627968,0.16087684035301208,1.3857359342166164,0.10574761033058167,0.030862480401992798,1.412130958856737,1.580939531326294,0.00000000 0.07834348 0.00000000 0.11706434 0.00000000 0.00000000 0.58636010 0.00000000 0.21823210 0.00000000
26,10,10,BP,rotate_+10,concat,0.3446468412876129,0.8302371243055962,0.0312289297580719,1.0996399012601703,0.21948513388633728,0.011408701539039612,1.0548293788502807,2.2454118728637695,0.10886170 0.18036532 0.02007130 0.10587447 0.00079879 0.09064849 0.46156463 0.00000000 0.03181530 0.00000000
26,10,10,BP,scale_0.90,layer2_flat,0.3092512786388397,0.7864493354804742,0.009945988655090332,1.0332302468011745,0.19985073804855347,0.021939828991889954,1.1233191888462497,2.4294185638427734,0.17755534 0.26316732 0.07495608 0.03685765 0.01496801 0.11650328 0.30928427 0.00000000 0.00670810 0.00000000
26,10,10,BP,scale_0.90,layer3_flat,0.346440851688385,0.832395160591873,0.015147626399993896,1.0457227170485064,0.2273644655942917,0.00870409607887268,1.0398064637781521,2.12180757522583,0.00000000 0.22570959 0.00000000 0.11645646 0.08740374 0.00303794 0.41294888 0.00000000 0.15444335 0.00000000
26,10,10,BP,scale_0.90,layer4_pooled,0.6173916459083557,1.1112080326458729,0.20032694935798645,1.480325836769338,0.13156497478485107,0.05667984485626221,1.7568905189796122,1.6083836555480957,0.00000000 0.14457479 0.00000000 0.06886485 0.00000000 0.00000000 0.57075340 0.00000000 0.21580690 0.00000000
26,10,10,BP,scale_0.90,concat,0.32554060220718384,0.8068960307340517,0.012122690677642822,1.0386789976949404,0.22364021837711334,0.015563786029815674,1.074798408710524,2.4001808166503906,0.09565976 0.23023699 0.01814518 0.09498119 0.03183872 0.08645988 0.40761960 0.00000000 0.03505865 0.00000000
26,10,10,BP,scale_1.10,layer2_flat,0.28574639558792114,0.755971422195206,-0.013558894395828247,0.9546987813128224,0.17902818322181702,0.0011172741651535034,1.0062799643432285,2.3430848121643066,0.24564485 0.14117657 0.13312438 0.00000000 0.02236224 0.10118967 0.34525740 0.00000000 0.00000000 0.01124488
26,10,10,BP,scale_1.10,layer3_flat,0.3174816966056824,0.7968459030523811,-0.01381152868270874,0.9583102592253612,0.22162161767482758,0.0029612481594085693,1.0135426834133572,2.377060651779175,0.10364477 0.09326689 0.00000000 0.18912973 0.10310610 0.00000000 0.37175754 0.00000000 0.13909504 0.00000000
26,10,10,BP,scale_1.10,layer4_pooled,0.3831993639469147,0.8754420185790887,-0.03386533260345459,0.9188007690809585,0.08727478235960007,0.0123896524310112,1.1654487672340375,1.4208461046218872,0.05310673 0.03612743 0.00000000 0.00000000 0.00000000 0.00000000 0.51346672 0.00000000 0.39729917 0.00000000
26,10,10,BP,scale_1.10,concat,0.2993778586387634,0.7737930713553378,-0.014040052890777588,0.955203412522869,0.21149584650993347,0.0034194141626358032,1.016433452477271,2.471792697906494,0.19791594 0.10212193 0.06487963 0.09547394 0.04677036 0.06362222 0.41065198 0.00000000 0.01856392 0.00000000
26,10,10,BP,horizontal_flip,layer2_flat,0.2992110550403595,0.7735774751637479,-9.423494338989258e-05,0.9996851544341409,0.188287615776062,0.010376706719398499,1.0583252976130613,2.37799072265625,0.12157580 0.17632855 0.11819399 0.01305553 0.03350846 0.11717343 0.41004056 0.00000000 0.01012366 0.00000000
26,10,10,BP,horizontal_flip,layer3_flat,0.33879905939102173,0.8231634824152754,0.007505834102630615,1.022656165383624,0.22411149740219116,0.005451127886772156,1.02492965642941,2.2103986740112305,0.04613371 0.12850641 0.00000000 0.10544249 0.04416974 0.01037287 0.42872155 0.00000000 0.23665319 0.00000000
26,10,10,BP,horizontal_flip,layer4_pooled,0.38927215337753296,0.8823515777483859,-0.027792543172836304,0.9333615542081416,0.0750088095664978,0.00012367963790893555,1.0016515914177517,1.4613804817199707,0.13886508 0.02397764 0.00000000 0.00000000 0.00000000 0.00000000 0.59829617 0.00000000 0.23886111 0.00000000
26,10,10,BP,horizontal_flip,concat,0.31680214405059814,0.7959926432456498,0.003384232521057129,1.0107978274264244,0.21715399622917175,0.009077563881874084,1.043626103059472,2.4157238006591797,0.09702945 0.13723695 0.04918980 0.07597314 0.02607146 0.08819806 0.46737978 0.00000000 0.05892136 0.00000000
26,10,10,MSP,original,layer2_flat,0.16584055125713348,0.5759176178189611,0.0,1.0,0.10692072659730911,0.0,1.0,2.480682849884033,0.18531390 0.23784545 0.03909189 0.03902322 0.02398053 0.07525502 0.34370548 0.05578451 0.00000000 0.00000000
26,10,10,MSP,original,layer3_flat,0.23208247125148773,0.6812965158453222,0.0,1.0,0.14227667450904846,-1.4901161193847656e-08,0.9999998952663205,2.3480329513549805,0.04190437 0.21229360 0.00000000 0.14992902 0.15001988 0.00000000 0.34663019 0.00000000 0.09922288 0.00000000
26,10,10,MSP,original,layer4_pooled,0.28491225838661194,0.7548672179749388,0.0,1.0,0.0615202933549881,0.0,1.0,1.667079210281372,0.00000000 0.21921644 0.00000000 0.00000000 0.03085740 0.00000000 0.46145058 0.00000000 0.28847560 0.00000000
26,10,10,MSP,original,concat,0.19504357874393463,0.6245695777796652,0.0,1.0,0.12918828427791595,0.0,1.0,2.4724068641662598,0.12528570 0.22403547 0.00000000 0.11129832 0.07943969 0.04353301 0.37048978 0.01263435 0.03328376 0.00000000
26,10,10,MSP,rotate_-10,layer2_flat,0.19509918987751007,0.62465861056662,0.029258638620376587,1.1764263227443994,0.14399617910385132,0.037075452506542206,1.3467564586034952,2.490213394165039,0.14992994 0.24226248 0.04827315 0.02215580 0.05063348 0.11373845 0.35025603 0.00991610 0.01283459 0.00000000
26,10,10,MSP,rotate_-10,layer3_flat,0.26269692182540894,0.7248405642972928,0.030614450573921204,1.1319119466830179,0.16276107728481293,0.02048438787460327,1.1439757135155082,2.3007214069366455,0.03746869 0.26329589 0.00000000 0.09703401 0.17000958 0.00000000 0.33515829 0.00000000 0.09703352 0.00000000
26,10,10,MSP,rotate_-10,layer4_pooled,0.34954634308815,0.836117626997721,0.06463408470153809,1.226856103234442,0.08745864778757095,0.025938354432582855,1.4216227364601497,1.5198664665222168,0.00000000 0.32743254 0.00000000 0.00000000 0.00000000 0.00000000 0.45796269 0.00000000 0.21460474 0.00000000
26,10,10,MSP,rotate_-10,concat,0.22258484363555908,0.6672103770709192,0.02754126489162445,1.1412056990998978,0.15662777423858643,0.02743948996067047,1.212399213394838,2.4273600578308105,0.10600601 0.25303972 0.00000000 0.07452553 0.10293770 0.06003679 0.36169133 0.00000000 0.04176294 0.00000000
26,10,10,MSP,rotate_+10,layer2_flat,0.21973980963230133,0.6629325902869784,0.05389925837516785,1.3250065075535886,0.15185144543647766,0.04493071883916855,1.4202245931976214,2.2295761108398438,0.17220682 0.29276621 0.00000000 0.07148116 0.00000000 0.11998267 0.32479313 0.00000000 0.01877001 0.00000000
26,10,10,MSP,rotate_+10,layer3_flat,0.2734066843986511,0.7394683014148086,0.04132421314716339,1.1780583123066017,0.1610279530286789,0.01875126361846924,1.131794348716353,2.1992123126983643,0.00000000 0.24848503 0.00000000 0.18457884 0.06148697 0.06482624 0.39028785 0.00000000 0.05033514 0.00000000
26,10,10,MSP,rotate_+10,layer4_pooled,0.4047635495662689,0.8997372389384235,0.11985129117965698,1.4206603529729633,0.07339733839035034,0.011877045035362244,1.193058979199523,1.8185700178146362,0.00000000 0.23724028 0.00000000 0.10921407 0.00000000 0.00000000 0.45728576 0.00000000 0.19625987 0.00000000
26,10,10,MSP,rotate_+10,concat,0.2434626966714859,0.6978003964909821,0.04841911792755127,1.248247690280902,0.16080428659915924,0.031616002321243286,1.2447280920070485,2.2644402980804443,0.07364690 0.26699993 0.00000000 0.13572918 0.00862234 0.10306076 0.37960371 0.00000000 0.03233721 0.00000000
26,10,10,MSP,scale_0.90,layer2_flat,0.22142069041728973,0.665463282859828,0.05558013916015625,1.3351420309357562,0.1657729297876358,0.05885220319032669,1.5504283880470506,2.3583474159240723,0.15069461 0.30680516 0.01229526 0.06533440 0.02303450 0.12857804 0.30436143 0.00000000 0.00889668 0.00000000
26,10,10,MSP,scale_0.90,layer3_flat,0.2713693380355835,0.7367079991904303,0.039286866784095764,1.1692797675415765,0.17275629937648773,0.030479609966278076,1.2142277142686781,2.1167829036712646,0.00000000 0.35558218 0.00000000 0.15849511 0.10306339 0.00000000 0.29532173 0.00000000 0.08753754 0.00000000
26,10,10,MSP,scale_0.90,layer4_pooled,0.438055157661438,0.936007647042948,0.15314289927482605,1.537508986596432,0.10518916696310043,0.043668873608112335,1.7098287609817098,1.8766648769378662,0.00000000 0.30704057 0.00000000 0.17190021 0.00000000 0.00000000 0.38813466 0.00000000 0.13292456 0.00000000
26,10,10,MSP,scale_0.90,concat,0.24327407777309418,0.697530039171209,0.048230499029159546,1.247280629998244,0.1738368570804596,0.04464857280254364,1.345608528294624,2.348555088043213,0.06221864 0.32893986 0.00000000 0.12362378 0.05337919 0.07604317 0.32234675 0.00000000 0.03344866 0.00000000
26,10,10,MSP,scale_1.10,layer2_flat,0.1635594367980957,0.5719430684921284,-0.0022811144590377808,0.9862451346083191,0.11756628751754761,0.010645560920238495,1.0995649885567356,2.5654845237731934,0.20845975 0.25075096 0.07525106 0.03135749 0.03205235 0.09139509 0.28018031 0.02778169 0.00277123 0.00000000
26,10,10,MSP,scale_1.10,layer3_flat,0.21729733049869537,0.659237939591913,-0.014785140752792358,0.9362935913556898,0.1445319503545761,0.002255260944366455,1.0158512329300007,2.4760005474090576,0.07610033 0.18551289 0.00000000 0.15964733 0.16185825 0.00000000 0.29107907 0.00000000 0.12580207 0.00000000
26,10,10,MSP,scale_1.10,layer4_pooled,0.24837297201156616,0.7048020601723098,-0.036539286375045776,0.8717524946738673,0.055577874183654785,-0.005942419171333313,0.9034071710785347,1.7003918886184692,0.00000000 0.19936095 0.00000000 0.00000000 0.03784474 0.00000000 0.40939417 0.00000000 0.35340011 0.00000000
26,10,10,MSP,scale_1.10,concat,0.18662863969802856,0.6109478532543159,-0.008414939045906067,0.9568561082602438,0.13711164891719818,0.007923364639282227,1.0613319132110755,2.5891165733337402,0.15264267 0.21685597 0.00000000 0.11583799 0.08810997 0.05478613 0.31537601 0.01064448 0.04574681 0.00000000
26,10,10,MSP,horizontal_flip,layer2_flat,0.2030004858970642,0.6371820554552117,0.037159934639930725,1.224070255181983,0.15785853564739227,0.05093780905008316,1.4764072474128576,2.5915849208831787,0.04211043 0.22948027 0.03083839 0.05784853 0.04766291 0.15176867 0.36110112 0.04777112 0.03141854 0.00000000
26,10,10,MSP,horizontal_flip,layer3_flat,0.2695915400981903,0.7342908689316384,0.037509068846702576,1.1616195684416666,0.1959560066461563,0.053679317235946655,1.377288208336097,2.2539172172546387,0.00821480 0.25612393 0.00000000 0.04257474 0.08611646 0.03302211 0.30098039 0.00000000 0.27296758 0.00000000
26,10,10,MSP,horizontal_flip,layer4_pooled,0.26629093289375305,0.7297820673238732,-0.018621325492858887,0.934641894321285,0.07253070175647736,0.011010408401489258,1.1789719749510519,1.6513392925262451,0.00000000 0.27423576 0.00000000 0.00000000 0.01579653 0.00000000 0.41731328 0.00000000 0.29265451 0.00000000
26,10,10,MSP,horizontal_flip,concat,0.23257534205913544,0.6820195628559864,0.037531763315200806,1.1924275772456083,0.18104234337806702,0.05185405910015106,1.4013836037035585,2.5509300231933594,0.02481512 0.23074280 0.00000000 0.06767696 0.05997240 0.11259656 0.35309574 0.04069521 0.11040518 0.00000000
27,10,10,BP,original,layer2_flat,0.36289018392562866,0.8519274428325792,0.0,1.0,0.204746276140213,0.0,1.0,2.015895366668701,0.18585168 0.06286564 0.05124041 0.07003833 0.00000000 0.07665454 0.54389918 0.00000000 0.00945021 0.00000000
27,10,10,BP,original,layer3_flat,0.3472667336463928,0.8333867453306332,0.0,1.0,0.15724852681159973,1.4901161193847656e-08,1.0000000947618581,1.2884657382965088,0.13336167 0.00000000 0.00000000 0.14469545 0.00000000 0.02525436 0.69668853 0.00000000 0.00000000 0.00000000
27,10,10,BP,original,layer4_pooled,0.46301528811454773,0.9623048250056192,0.0,1.0,0.0245150625705719,1.862645149230957e-09,1.0000000759796261,0.24277187883853912,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.96689397 0.01564945 0.00000000 0.01745661
27,10,10,BP,original,concat,0.35557857155799866,0.8433013358912681,0.0,1.0,0.18564924597740173,0.0,1.0,1.5794596672058105,0.16719943 0.00872534 0.00667329 0.11903570 0.00000000 0.05658084 0.63852721 0.00000000 0.00325818 0.00000000
27,10,10,BP,rotate_-10,layer2_flat,0.38441362977027893,0.8768279532157708,0.02152344584465027,1.0593111822749166,0.22032281756401062,0.015576541423797607,1.0760772880335783,1.908294677734375,0.14713074 0.12046301 0.00000000 0.08854626 0.00000000 0.07176247 0.55894494 0.00000000 0.01315254 0.00000000
27,10,10,BP,rotate_-10,layer3_flat,0.35529664158821106,0.8429669526004101,0.008029907941818237,1.0231231706460304,0.16359636187553406,0.00634784996509552,1.0403682673237036,1.225461721420288,0.10034720 0.00833437 0.00000000 0.13020669 0.00000000 0.02371680 0.73739487 0.00000000 0.00000000 0.00000000
27,10,10,BP,rotate_-10,layer4_pooled,0.4727107882499695,0.9723279161373178,0.009695500135421753,1.020939913614693,0.04066714644432068,0.01615208573639393,1.6588637869663696,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
27,10,10,BP,rotate_-10,concat,0.37037593126296997,0.8606694269729465,0.014797359704971313,1.0416148803345875,0.1960698664188385,0.010420620441436768,1.0561306908978725,1.6049234867095947,0.12167446 0.05737497 0.00000000 0.11680538 0.00000000 0.04176236 0.65602082 0.00000000 0.00636197 0.00000000
27,10,10,BP,rotate_+10,layer2_flat,0.38338375091552734,0.8756526148142623,0.02049356698989868,1.056473191884524,0.2074308693408966,0.0026845932006835938,1.0131118047726155,1.823317289352417,0.21830863 0.07604376 0.07404476 0.03953158 0.00000000 0.02103949 0.56890482 0.00000000 0.00212702 0.00000000
27,10,10,BP,rotate_+10,layer3_flat,0.3574279248714447,0.8454914841338672,0.01016119122505188,1.0292604797422644,0.15751248598098755,0.00026397407054901123,1.0016787063186816,1.180072546005249,0.12884331 0.00209447 0.00000000 0.12895545 0.00000000 0.01027327 0.72983354 0.00000000 0.00000000 0.00000000
27,10,10,BP,rotate_+10,layer4_pooled,0.4811919629573822,0.9810116849022567,0.018176674842834473,1.0392571807225044,0.026786433532834053,0.002271372824907303,1.0926521395103141,-0.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 1.00000000 0.00000000 0.00000000 0.00000000
27,10,10,BP,rotate_+10,concat,0.3709748089313507,0.861364973668364,0.01539623737335205,1.0432991147521877,0.18697568774223328,0.001326441764831543,1.0071448809707844,1.503453016281128,0.18095836 0.03488473 0.01838101 0.09182505 0.00000000 0.01121101 0.66273987 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_0.90,layer2_flat,0.33468663692474365,0.8181523536906115,-0.02820354700088501,0.9222807663307108,0.20413091778755188,-0.0006153583526611328,0.9969945321387105,2.160069704055786,0.18625171 0.14809433 0.03113779 0.08448076 0.00000000 0.09671754 0.45331788 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_0.90,layer3_flat,0.32459792494773865,0.8057269077643351,-0.022668808698654175,0.9347221990987723,0.15545685589313507,-0.0017916560173034668,0.9886062132129269,1.5348659753799438,0.17635316 0.02673880 0.00000000 0.13796838 0.00000000 0.02706159 0.63187814 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_0.90,layer4_pooled,0.6018539667129517,1.0971362419617279,0.13883867859840393,1.2998576551618228,0.022470956668257713,-0.002044104039669037,0.9166184386023278,0.9729596376419067,0.00000000 0.24488375 0.00000000 0.02739872 0.00000000 0.00000000 0.72771758 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_0.90,concat,0.3303171992301941,0.8127941919455307,-0.025261372327804565,0.9289569891204393,0.18667234480381012,0.0010230988264083862,1.0055109236830804,1.829885721206665,0.17962714 0.08140296 0.00000000 0.12387897 0.00000000 0.06069310 0.55439782 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_1.10,layer2_flat,0.3959602415561676,0.8898991421011345,0.03307005763053894,1.0911296560097234,0.21894197165966034,0.014195695519447327,1.0693331072339338,1.9905370473861694,0.15613504 0.07544812 0.09399285 0.06600336 0.00000000 0.05772066 0.55070001 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_1.10,layer3_flat,0.372086763381958,0.8626549291367412,0.024820029735565186,1.0714725233680658,0.16612312197685242,0.00887461006641388,1.056436846101361,1.3211426734924316,0.09238811 0.00000000 0.00302169 0.16720752 0.00000000 0.03965363 0.69772905 0.00000000 0.00000000 0.00000000
27,10,10,BP,scale_1.10,layer4_pooled,0.44979479908943176,0.9484669726347162,-0.013220489025115967,0.9714469708356224,0.026440763846039772,0.0019257031381130219,1.0785518404778744,0.20005649328231812,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.96886414 0.00000000 0.00000000 0.03113585
27,10,10,BP,scale_1.10,concat,0.3848869800567627,0.8773676311065536,0.029308408498764038,1.0824245633539284,0.19811974465847015,0.01247049868106842,1.0671723637515835,1.6673475503921509,0.13013826 0.01875985 0.04553485 0.11781857 0.00000000 0.04480169 0.64294678 0.00000000 0.00000000 0.00000000
27,10,10,BP,horizontal_flip,layer2_flat,0.3650916516780853,0.8545076379741556,0.002201467752456665,1.0060664847107073,0.21128973364830017,0.006543457508087158,1.031958859674567,2.109771728515625,0.16218939 0.12282376 0.05701272 0.09066127 0.00000000 0.05375553 0.50826705 0.00000000 0.00529027 0.00000000
27,10,10,BP,horizontal_flip,layer3_flat,0.35612621903419495,0.8439504950341518,0.008859485387802124,1.0255120474534076,0.15346510708332062,-0.00378340482711792,0.9759399641934372,1.3106658458709717,0.11958365 0.00000000 0.00000000 0.18253291 0.00000000 0.02064888 0.67723453 0.00000000 0.00000000 0.00000000
27,10,10,BP,horizontal_flip,layer4_pooled,0.5119147300720215,1.0118445829988136,0.048899441957473755,1.1056108582429154,0.017685770988464355,-0.006829289719462395,0.72142472741356,0.4320039749145508,0.00000000 0.00000000 0.00000000 0.04407825 0.00000000 0.00000000 0.93009353 0.02582820 0.00000000 0.00000000
27,10,10,BP,horizontal_flip,concat,0.3610842525959015,0.8498049806819227,0.005505681037902832,1.0154837256186833,0.18980412185192108,0.004154875874519348,1.022380246429887,1.6720547676086426,0.15001678 0.03907572 0.00660980 0.14965227 0.00000000 0.04086857 0.61377692 0.00000000 0.00000000 0.00000000
27,10,10,MSP,original,layer2_flat,0.24457377195358276,0.6993908377346428,0.0,1.0,0.1472288966178894,0.0,1.0,2.2148985862731934,0.18547259 0.10557107 0.12430449 0.06234561 0.00000000 0.05720508 0.45876828 0.00000000 0.00633292 0.00000000
27,10,10,MSP,original,layer3_flat,0.25493964552879333,0.7140583246889477,0.0,1.0,0.12375907599925995,0.0,1.0,1.444885015487671,0.23165445 0.01093393 0.02797288 0.09552863 0.00000000 0.00000000 0.63391006 0.00000000 0.00000000 0.00000000
27,10,10,MSP,original,layer4_pooled,0.36641350388526917,0.8560531570939612,0.0,1.0,0.016972621902823448,-7.450580596923828e-09,0.9999995610237847,1.0430755615234375,0.01191455 0.22127981 0.00000000 0.00000000 0.00000000 0.00000000 0.73484182 0.00000000 0.03196387 0.00000000
27,10,10,MSP,original,concat,0.24946847558021545,0.7063546921769763,0.0,1.0,0.1392516791820526,0.0,1.0,1.9234483242034912,0.20080040 0.06596395 0.07656372 0.08584849 0.00000000 0.01288851 0.54982448 0.00000000 0.00811047 0.00000000
27,10,10,MSP,rotate_-10,layer2_flat,0.29503947496414185,0.7681659650936663,0.05046570301055908,1.2063414347632113,0.19483458995819092,0.047605693340301514,1.323344767457788,2.1898353099823,0.12266784 0.16271310 0.03798159 0.07592904 0.00000000 0.07368673 0.49694100 0.00000000 0.03008075 0.00000000
27,10,10,MSP,rotate_-10,layer3_flat,0.2727648913860321,0.7385998800244041,0.01782524585723877,1.069919473764843,0.13282161951065063,0.009062543511390686,1.0732273042453198,1.3635704517364502,0.18663391 0.04985782 0.00545724 0.07467964 0.00000000 0.00000000 0.68337142 0.00000000 0.00000000 0.00000000
27,10,10,MSP,rotate_-10,layer4_pooled,0.38634514808654785,0.8790280406068374,0.019931644201278687,1.0543965874343573,0.026776686310768127,0.009804056957364082,1.5776392539214987,0.6635240316390991,0.00000000 0.17255843 0.00000000 0.00000000 0.00000000 0.00000000 0.82744157 0.00000000 0.00000000 0.00000000
27,10,10,MSP,rotate_-10,concat,0.2843072712421417,0.7540653436435621,0.03483879566192627,1.1396520966457115,0.16804076731204987,0.028789088129997253,1.2067414073488671,1.8676748275756836,0.14987907 0.11552744 0.02640665 0.08305115 0.00000000 0.01063236 0.58755368 0.00000000 0.02694961 0.00000000
27,10,10,MSP,rotate_+10,layer2_flat,0.28821927309036255,0.7592355011330313,0.043645501136779785,1.1784553625189405,0.17525158822536469,0.02802269160747528,1.1903341820187219,1.8669579029083252,0.20669100 0.08314063 0.14425728 0.03402561 0.00000000 0.00000000 0.52623367 0.00565178 0.00000000 0.00000000
27,10,10,MSP,rotate_+10,layer3_flat,0.2772342264652252,0.7446263847933744,0.022294580936431885,1.0874504272966303,0.12928833067417145,0.005529254674911499,1.0446775691416756,1.2342913150787354,0.21582735 0.00198602 0.00847812 0.08762389 0.00000000 0.00000000 0.68608457 0.00000000 0.00000000 0.00000000
27,10,10,MSP,rotate_+10,layer4_pooled,0.38644832372665405,0.8791454074573262,0.020034819841384888,1.0546781699606886,0.019586022943258286,0.0026133935898542404,1.1539769434236846,0.7223425507545471,0.00000000 0.20020731 0.00000000 0.00000000 0.00000000 0.00000000 0.79979265 0.00000000 0.00000000 0.00000000
27,10,10,MSP,rotate_+10,concat,0.2829819321632385,0.7523056987199267,0.03351345658302307,1.1343394451140285,0.1557585597038269,0.016506880521774292,1.1185399028479597,1.6409167051315308,0.20114984 0.04712658 0.07211480 0.06696259 0.00000000 0.00000000 0.61264616 0.00000000 0.00000000 0.00000000
27,10,10,MSP,scale_0.90,layer2_flat,0.24744366109371185,0.7034822827814668,0.0028698891401290894,1.0117342473691824,0.1774529069662094,0.030224010348320007,1.2052858578880519,2.3637890815734863,0.18187189 0.09337593 0.15221146 0.06860676 0.00000000 0.08669933 0.40362063 0.00000000 0.01361390 0.00000000
27,10,10,MSP,scale_0.90,layer3_flat,0.23684236407279968,0.6882475776532739,-0.018097281455993652,0.9290134674095689,0.1305893063545227,0.006830230355262756,1.055189732955411,1.8099732398986816,0.26421878 0.04080983 0.06149988 0.09890161 0.00000000 0.00000000 0.52758449 0.00000000 0.00698542 0.00000000
27,10,10,MSP,scale_0.90,layer4_pooled,0.44056057929992676,0.938680541291793,0.07414707541465759,1.2023590141417715,0.03176426514983177,0.014791635796427727,1.871499370401888,1.4776332378387451,0.34236464 0.04115196 0.00000000 0.07475238 0.00000000 0.00000000 0.54173106 0.00000000 0.00000000 0.00000000
27,10,10,MSP,scale_0.90,concat,0.2428416609764099,0.6969098377500635,-0.006626814603805542,0.9734362644884638,0.15951332449913025,0.020261645317077637,1.1455037773041343,2.1789097785949707,0.21154296 0.07164055 0.10630976 0.08915538 0.00000000 0.03558318 0.46998289 0.00000000 0.01578524 0.00000000
27,10,10,MSP,scale_1.10,layer2_flat,0.3000936806201935,0.7747176009620453,0.05551990866661072,1.2270067972657375,0.1899075210094452,0.042678624391555786,1.2898794012022783,2.1727278232574463,0.14627124 0.11981087 0.11655551 0.08852301 0.00000000 0.05137183 0.47746751 0.00000000 0.00000000 0.00000000
27,10,10,MSP,scale_1.10,layer3_flat,0.27769961953163147,0.745251124831934,0.022759974002838135,1.089275930212974,0.13275454938411713,0.008995473384857178,1.072685363171573,1.4905917644500732,0.15260838 0.00803474 0.05361221 0.12573111 0.00000000 0.00237525 0.65763831 0.00000000 0.00000000 0.00000000
27,10,10,MSP,scale_1.10,layer4_pooled,0.35426896810531616,0.841746954975563,-0.012144535779953003,0.9668556544692126,0.014170941896736622,-0.0028016874566674232,0.834929085048308,1.0072081089019775,0.00000000 0.14656873 0.00000000 0.00000000 0.00000000 0.00000000 0.76625931 0.00000000 0.08717198 0.00000000
27,10,10,MSP,scale_1.10,concat,0.28970757126808167,0.7611932360026351,0.04023909568786621,1.161299320862552,0.16625884175300598,0.02700716257095337,1.1939449687744967,1.897506594657898,0.14268729 0.06442094 0.08171923 0.11408874 0.00000000 0.02396093 0.57312286 0.00000000 0.00000000 0.00000000
27,10,10,MSP,horizontal_flip,layer2_flat,0.27683785557746887,0.7440938859814249,0.03226408362388611,1.1319196386678678,0.19081375002861023,0.043584853410720825,1.2960346400173246,2.3415350914001465,0.15076566 0.13072097 0.08988715 0.08350793 0.00000000 0.08611138 0.43993688 0.00000000 0.01907007 0.00000000
27,10,10,MSP,horizontal_flip,layer3_flat,0.2706180810928345,0.7356875438565403,0.015678435564041138,1.0614986167861793,0.13931088149547577,0.01555180549621582,1.1256619393003804,1.57784104347229,0.15070340 0.00153317 0.00000000 0.17245474 0.01727668 0.03969226 0.61833978 0.00000000 0.00000000 0.00000000
